video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
8931,0.8739779779817751,33,0.7754145413591478,9
8932,0.8691263025089518,34,0.7742421169507254,9
8933,0.8392394547965032,33,0.7493912293302204,11
8934,0.8518657976964534,33,0.7676794245759885,14
8935,0.8463938697272703,33,0.753592284801192,11
8937,0.859960067956344,34,0.754086908358099,10
8938,0.8538749343843557,42,0.7576056065736285,10
8940,0.8463336628494691,30,0.7586463670979633,13
8942,0.8372231792280573,33,0.7569919499965194,11
8944,0.8199872323918367,33,0.7491338738974576,13
8945,0.9019294410256168,33,0.818315278372511,15
8946,0.8981284805124152,34,0.8060843000739402,18
8948,0.8421100270745426,33,0.759155873417618,16
8949,0.8535456890144353,35,0.7830608666327767,11
8950,0.8673688247364979,34,0.7790960004548221,10
8952,0.828916685169263,35,0.7530232333184254,10
8953,0.8674612462204624,33,0.7849113393005187,12
8954,0.8093417251508072,35,0.7585250464123292,18
8955,0.8112546873748315,34,0.7111107871546811,12
8956,0.8271411703542069,33,0.7320706359712411,11
8957,0.8573883498736022,34,0.7735887996086096,13
8959,0.8113091574584093,31,0.7180562386869428,20
8960,0.8953854465285364,45,0.8108766781178369,14
8961,0.8662652850414312,34,0.7818472031389111,10
8962,0.824152724500348,33,0.7587616233992491,11
8963,0.8498172900217248,34,0.7657861595312769,13
8964,0.8603400093906037,33,0.772426870027905,10
8965,0.8549339694389219,33,0.7844495982518698,12
8967,0.8656635253821272,32,0.7951499405515062,12
8968,0.8709326653528895,32,0.8047965311278735,10
8969,0.9212818067135163,33,0.8154884913261269,13
8970,0.8932731971387826,32,0.7874661962051177,14
8972,0.8846509360109149,31,0.8126122873202465,14
8973,0.8548892049213648,34,0.7663462120997182,10
8974,0.9070594291010226,35,0.8204272876692529,11
8976,0.8748085733424822,33,0.7832130846133196,20
8977,0.8807851752909786,35,0.7727263734647482,11
8978,0.8935806318822513,33,0.8177339824879089,12
8979,0.8643397267645864,38,0.8090861413499357,11
8980,0.8053130297253499,32,0.7505810043028087,15
8981,0.8798020744899459,33,0.7953388778316027,22
8983,0.8835471962759018,34,0.7987161781943066,12
8984,0.8274253782360876,33,0.7670685042486385,17
8985,0.8935942390754639,31,0.7924117654237436,10
8986,0.8632890521786235,37,0.7834905166823587,10
8987,0.8464071124958286,55,0.7643270545088123,16
8988,0.8756357295895868,33,0.8129774719469917,14
8989,0.8839782199543201,33,0.801051684886005,10
8990,0.8641626724361116,47,0.7747292217135393,11
8992,0.8809571796703526,33,0.7923591299784128,11
8994,0.8413371608763617,34,0.7734589270123466,11
8995,0.8658845118218157,33,0.7783571036859995,10
8997,0.8811750634751578,32,0.8151887843160375,12
8998,0.8451554452171156,34,0.779532083061461,13
8999,0.8575777627447385,34,0.7646210219554418,9
9000,0.8953447131245262,55,0.8213723264118149,11
9001,0.8894885593864432,34,0.7765949341270746,22
9003,0.8755017161274679,33,0.7810203690410891,13
9004,0.8127769777627115,32,0.7340324588212594,10
9005,0.8481637197510132,34,0.7644237137184142,9
9006,0.8758765642000921,50,0.7875458535698256,17
9007,0.7865667416266078,33,0.7327417705360619,10
9008,0.8432374793479769,32,0.7514074149982272,11
9009,0.8797216119519511,34,0.783759011195679,10
9010,0.8761533293903342,31,0.7988731556712563,10
9011,0.8612219392314902,37,0.777889768986876,14
9012,0.8661253493047687,31,0.7761746912243079,23
9013,0.8925711800638515,33,0.8003265125205504,13
9014,0.8845198692606681,34,0.7906930946267552,14
9016,0.8683303498661382,33,0.7770154715070183,18
9017,0.7727156152868817,34,0.7406019048963361,23
9018,0.8623820101409377,33,0.78674864408521,14
9020,0.8791474865359192,39,0.7821333127106415,14
9022,0.8965776411150871,32,0.7960259833034404,9
9025,0.9004130783592109,34,0.8024412587328019,10
9026,0.8892825642048355,33,0.8044704117573687,11
9027,0.8883172242108158,32,0.7984425354028863,15
9028,0.9022615781286272,65,0.7956885860603147,14
9031,0.8837630529373459,34,0.7790773032122082,10
9032,0.8901874819044613,34,0.8109070687027873,24
9033,0.8681258393835447,47,0.7929866153329092,10
9034,0.886444472523329,88,0.7992518038388613,15
9035,0.8720480512464887,33,0.7868946859222126,28
9037,0.8483461953236762,38,0.7674880004471221,14
9038,0.8522604987660827,34,0.7561581905528165,12
9039,0.8641392455966211,34,0.7887856854127356,13
9041,0.8884996650526473,34,0.8037321001729449,10
9042,0.8300616660770632,37,0.7421047882695,11
9044,0.8591565656786742,36,0.7775757938588314,12
9045,0.8329050052790081,32,0.7600205547533045,10
9047,0.7936811446144746,44,0.6990352495273405,10
9048,0.8832043731719605,33,0.7985585734508689,12
9050,0.8764348341321533,59,0.7905219508027719,17
9052,0.8850347928773521,34,0.825074716878003,15
9053,0.8638281836924282,33,0.8045725628912039,11
9055,0.825981319850959,33,0.7774572021035834,9
9056,0.8264261368569789,30,0.7248890277654811,11
9057,0.8440192486086044,33,0.7516906622821076,15
9058,0.8874739334280606,33,0.7895062325634525,10
9059,0.8235956155789999,32,0.7402825438522171,10
9060,0.860660613730439,34,0.7812858353815669,10
9061,0.8965654740225655,33,0.8249623146906115,9
9063,0.8395646104928938,74,0.7839543747844725,25
9064,0.832398183138123,33,0.7485546690594844,12
9065,0.8611208227808853,33,0.784579956844319,11
9066,0.8285702291997072,34,0.7520637418443084,9
9067,0.8418268200652409,43,0.7744439272160134,10
9068,0.8780335168506169,70,0.7807785021070932,24
9069,0.815118431511537,34,0.76227114587264,13
9070,0.8734356518662578,34,0.7709284994417456,10
9071,0.8603624280333905,31,0.777779582834759,19
9072,0.8393640832782425,32,0.7741689421478439,11
9073,0.8292373912262433,34,0.7325603606774533,17
9074,0.8858831336932953,55,0.7909355409970654,10
9075,0.890196388002478,48,0.7985897156861002,23
9076,0.866865712622957,32,0.7891984316004801,10
9078,0.863149168374417,34,0.7738721526343788,11
9079,0.9111429634387864,44,0.7962384818079709,11
9082,0.8833159894029345,32,0.7880915671015234,10
9083,0.8809820824506536,33,0.7911426754023729,10
9084,0.8769154787478699,34,0.812526469100622,12
9086,0.8618918445309532,33,0.7927562972790698,14
9088,0.8674069579545143,34,0.8019115590493184,10
9089,0.8909768214903846,33,0.7991307167084987,12
9090,0.887286904237981,34,0.7999141611851068,11
9091,0.8200761262281094,45,0.7668279026420226,10
9092,0.8392075081845308,34,0.7144695704934263,13
9093,0.8704531164706186,33,0.7541349907658278,12
9094,0.9016105278767251,35,0.8142822343401344,10
9095,0.8696774620581599,34,0.7685496565759378,10
9096,0.8811512147558297,34,0.7894920515069175,14
9097,0.8741985452127532,33,0.8032836460015734,22
9098,0.8951706882665755,41,0.793599737525152,11
9100,0.8995029523610721,32,0.8000279427753118,10
9101,0.8502731348736796,33,0.7812424582662203,11
9102,0.8345874664711906,32,0.751660183377906,12
9103,0.8164407265010438,33,0.7196427372641909,10
9105,0.8644667001969866,36,0.7709668969699246,9
9106,0.8642380620945415,34,0.7683555661087762,16
9107,0.9024299990895934,56,0.814197374713779,10
9108,0.8842903612137947,33,0.8047906641639366,9
9109,0.8634192502810226,32,0.7554036852538293,11
9110,0.8754770356881812,32,0.7840758615982667,13
9112,0.846826556238797,34,0.788402372509188,22
9113,0.7614682592345937,40,0.721751190069671,10
9114,0.8999250449810272,33,0.8052014437834117,12
9115,0.8224274963685356,36,0.7782507815892761,13
9116,0.8526798339248889,32,0.7465815317909654,10
9117,0.8393854680405256,33,0.7682700684501997,11
9118,0.8415003524302671,33,0.7767407762341626,10
9119,0.8541137608787077,33,0.7831644893316477,12
9120,0.8429530406548823,46,0.7603867785863674,21
9121,0.8851371070292843,34,0.8226042902415107,13
9123,0.8562109977499357,34,0.7487156435466898,12
9125,0.8467456605546293,33,0.7535412131633077,15
9127,0.8385090764650664,33,0.7505504351680515,17
9128,0.8838744137722652,33,0.8011917899684164,11
9130,0.8675811452945276,33,0.797766384295535,10
9131,0.9071560741466789,33,0.8156740079248662,11
9132,0.843140264921214,33,0.7678865122944165,10
9133,0.8403124741112558,34,0.7730713552054843,10
9134,0.8742688433346792,34,0.7849332771210744,13
9135,0.8798984199962834,34,0.7762702737914478,13
9137,0.8394256078196364,34,0.7625354074476494,10
9138,0.8840354056905202,33,0.7873318685578472,10
9139,0.8668160169279804,33,0.7828586123940919,11
9140,0.8671086794912267,56,0.7893904174068112,15
9141,0.8909784746202742,59,0.8157817411855532,10
9142,0.8553559296367816,92,0.7899046679771373,29
9143,0.828274217159112,33,0.7789165318211888,10
9145,0.8632787989358977,45,0.7948289302435725,10
9147,0.857171030804509,32,0.7658838081711019,13
9150,0.797429307036713,34,0.7560817216635465,12
9151,0.8645128173563928,31,0.7902741764830974,14
9152,0.8851127328966228,33,0.8168139472161502,10
9153,0.8556452463584681,34,0.7704281445491095,17
9155,0.8460907007395218,47,0.7830125655966568,10
9157,0.8363647323210229,34,0.7814182819781038,12
9158,0.8369954111522162,34,0.7756939215226224,15
9159,0.8417375080992434,33,0.7584791741137276,18
9160,0.8749019929710378,32,0.8064885293752666,9
9162,0.8366481399725336,34,0.7588519057813667,13
9163,0.8302917769306224,38,0.7510175876326233,12
9165,0.8342259343458936,34,0.7707784216439658,11
9166,0.86467322234182,37,0.7906876942920011,12
9167,0.8275129788124778,80,0.7514837308268546,20
9168,0.8751954493136601,34,0.778890892062299,10
9169,0.8606124909299735,34,0.7808608777278787,11
9170,0.869634935917435,33,0.7799224919551406,12
9171,0.8491106837627955,34,0.7646295524259548,10
9172,0.8411892003563397,31,0.7570773185473678,12
9174,0.8413121432934845,34,0.7531958920713293,10
9175,0.8771501804075605,33,0.7970332948671828,10
9176,0.8715699459951557,33,0.7843091247734736,13
9177,0.8152559539744726,33,0.742175849229017,10
9179,0.8427662311144684,34,0.7677064341128856,19
9180,0.8459651487063615,34,0.7767403971545449,18
9181,0.8873278176314761,34,0.8110357273338029,15
9183,0.8981699669708912,33,0.7850285284279381,13
9184,0.8394593146594161,31,0.7438058439269035,9
9185,0.8782547520758542,34,0.7828728137820475,11
9186,0.8470569341508372,44,0.7822707374000555,11
9187,0.8661747081995138,37,0.7744300241868032,26
9188,0.8583394723007882,34,0.7930581301275552,10
9190,0.8688580050783509,33,0.77381933941513,10
9191,0.8618217407969871,31,0.7718981876014269,13
9192,0.8281542636055802,34,0.7379340757592148,11
9193,0.8216828539100864,36,0.7517349209418727,18
9194,0.9083685431988384,41,0.8277944844076175,11
9197,0.8986458323346026,33,0.8033896141472564,12
9198,0.88002333599105,34,0.7988636471846478,13
9202,0.8833106518638995,33,0.7878394974821793,13
9203,0.896475708549809,33,0.7869009948796963,13
9204,0.8958364296793806,34,0.8137385738582952,15
9205,0.8442070316126509,35,0.7594104603404557,14
9206,0.818901233981628,33,0.7256943965571913,13
9207,0.864640607003309,33,0.7519703400646041,12
9208,0.8976249433710388,34,0.793740655391387,12
9209,0.8352831919874326,33,0.789328996041274,12
9210,0.9022195654326337,37,0.8203873590216479,10
9211,0.8626632543268178,33,0.7756713987220853,12
9212,0.8868280272847628,44,0.793131384648726,13
9213,0.8636148031262191,68,0.7777091504321866,22
9214,0.8763310030122269,33,0.8024523293584708,10
9215,0.7799155392336649,32,0.7230541703277452,13
9216,0.8856032174876217,32,0.7809767156967194,14
9217,0.8029778115994599,35,0.7150254961391678,21
9218,0.8435418806588326,33,0.7461617712751185,13
9219,0.8257854872715098,33,0.7606731584005634,21
9220,0.8588996577085193,33,0.7841724405500337,11
9221,0.8549864939070599,34,0.778766351661032,12
9222,0.8636093501301292,43,0.7864980052296342,16
9223,0.8547484706156071,33,0.7745180719172895,12
9224,0.8590708792486133,34,0.8060366575704354,14
9225,0.8669031286848885,34,0.7891474859179153,13
9226,0.8538920886978139,34,0.7738615793513093,12
9227,0.8529605905864944,37,0.7675592356450256,9
9228,0.8871548586458045,33,0.772198495235633,10
9229,0.8058484589210455,33,0.7466777981153792,15
9230,0.8392632415068045,33,0.7449928720572856,10
9231,0.8273088211669004,47,0.7536141074811569,10
9232,0.8743194081560253,33,0.7627138205149038,12
9234,0.8890931983882973,48,0.8001828244510699,14
9235,0.8808484515943412,32,0.7715092952181365,14
9236,0.8547142775834524,32,0.7649933684746117,20
9239,0.826262332176259,50,0.7577276854161663,15
9240,0.8918517083066719,53,0.7927523734775367,16
9241,0.8555189986177798,34,0.7987726459011184,10
9242,0.8740460663988218,34,0.8059506192941758,10
9243,0.8766851580447195,34,0.7873410656662827,14
9245,0.8185456259274227,34,0.766236808565763,12
9246,0.8636671724047911,34,0.7738338548378159,9
9247,0.8588619983041492,52,0.778359777266787,11
9248,0.8890737010137388,34,0.8097554712023447,13
9249,0.878890594036601,32,0.7894910009447063,12
9250,0.7708336345858833,31,0.7350176956940335,9
9251,0.8909328879934171,32,0.7730436948027168,17
9252,0.8983388995150418,34,0.7861997444891344,10
9253,0.8811801848375239,32,0.7777865371426509,13
9254,0.8718956321842178,34,0.7883257284468528,12
9255,0.8911601315983251,33,0.7658068835121461,11
9256,0.7888386505620568,33,0.7235211038553158,10
9257,0.8444533384832634,41,0.7589887685924691,12
9258,0.822112912167735,52,0.7254443052145282,13
9259,0.8274457938836731,33,0.7336171215999581,15
9260,0.855380029527166,33,0.7700222600485248,10
9261,0.8672823104149687,33,0.7966263601975045,15
9262,0.8818379812187302,47,0.8252169520746682,16
9263,0.8880889827369731,33,0.7749910707264588,13
9266,0.8437882723294511,35,0.7671696064943768,11
9268,0.872710435407727,32,0.7958081380653643,17
9269,0.8594423669905643,33,0.7960556905903886,9
9270,0.8449067438431009,33,0.7589161681750123,18
9271,0.8689961459984695,34,0.81331397865955,14
9273,0.852543365355649,47,0.7815188060234501,13
9275,0.7791765543402346,34,0.7249837830921563,15
9276,0.8920391334137978,33,0.8067857320270833,10
9277,0.8604164040646658,33,0.7856942349152136,9
9278,0.8755651973160361,34,0.78075240759283,11
9280,0.8769140449752961,34,0.7953677310480995,12
9282,0.8547976194664788,35,0.7662928109930627,14
9283,0.8982058026434475,37,0.7975452972878012,13
9284,0.8733278341039534,32,0.7691878519853067,13
9288,0.8672393483197809,34,0.7640983152662777,16
9289,0.9049262663903546,34,0.8050175850431343,10
9290,0.8830641732225541,32,0.778188413657517,12
9291,0.8164619455405413,57,0.7501648241846857,24
9292,0.8674092412145143,34,0.7763460751552682,9
9293,0.8463469320762393,34,0.7814743423571373,12
9294,0.87523946848617,34,0.7742148882694813,10
9295,0.8353474889027608,34,0.7559105874431924,10
9296,0.864458695828914,32,0.7953182368037748,18
9297,0.8409170502924891,32,0.7819927911130131,18
9298,0.8784200354041869,48,0.7881348785568653,11
9299,0.8531857591601224,35,0.7790237700307667,13
9300,0.8617701982780591,33,0.7746638694940806,12
9301,0.8573668831180078,34,0.7712742177232896,14
9302,0.8988617324827262,34,0.7926622999639683,17
9303,0.8617712838089043,58,0.7810934212460905,16
9304,0.8594470886774155,32,0.7818588374006556,16
9305,0.793926575845157,34,0.761398647307866,12
9307,0.885996488053896,34,0.8017164434412658,14
9309,0.8696761912795501,33,0.7914690449585933,11
9310,0.8715865615412263,38,0.785732106050755,12
9311,0.8532392488296335,33,0.7605029086269024,12
9312,0.873636938264127,34,0.7917215005524045,12
9313,0.8775603547179398,34,0.8057397196038889,10
9315,0.8920686882016065,32,0.8099465487124984,13
9316,0.8374442557280002,32,0.734122173986213,15
9317,0.8378336570893212,54,0.7308339639068338,16
9318,0.8637234806200812,54,0.7958695781231024,13
9319,0.8620515950349421,34,0.8029777936702072,10
9321,0.8753588797447137,32,0.791267587358675,10
9322,0.8693684601593709,33,0.7746486042976519,10
9323,0.8242415621561066,32,0.750403892432191,12
9324,0.8481068593366231,42,0.7641439831424541,9
9327,0.879951496308514,48,0.8195507145453065,12
9328,0.8860401736893906,33,0.7958786971761717,11
9329,0.8632892316348516,34,0.7629108779650029,11
9330,0.7648951418119324,33,0.7312501945312773,10
9331,0.8341327608927941,34,0.7723389889792283,11
9333,0.8806004571810773,34,0.8008800679806403,11
9334,0.8336037194795006,82,0.7630824954141322,15
9335,0.8574934442800932,33,0.7703513241709314,10
9337,0.8524191051448748,58,0.7612910470517182,11
9339,0.8350617830400049,33,0.761332743912969,12
9341,0.8687504695040189,38,0.7785243664951049,11
9342,0.839430655263569,34,0.7416490244708124,21
9343,0.8588299256711691,34,0.7546929861639836,13
9344,0.8388324543892101,34,0.758487371422534,10
9345,0.874199561074687,34,0.80751703827052,15
9347,0.8807759149644486,32,0.8046631925342472,13
9348,0.8700225115032749,34,0.7931196463950649,10
9349,0.83325861195018,35,0.7386195234548356,11
9350,0.9038721798604756,33,0.8135433533095946,12
9353,0.8855603938381094,33,0.7931740793299003,12
9354,0.8622211932466167,33,0.7688403747679645,13
9356,0.9023052175177093,33,0.8012284166738771,15
9357,0.887806368290332,34,0.8014125105423645,10
9358,0.8801409314994583,32,0.7953127777294351,10
9359,0.8860968051576578,40,0.7938745102327851,12
9360,0.8429279953118818,33,0.7658279589927139,11
9361,0.8384931723071525,55,0.7737659332778722,20
9362,0.8175408398851112,35,0.7728410697062422,10
9365,0.8663801411988632,60,0.7807413575025026,15
9366,0.8585514409782695,33,0.7635337393145613,10
9367,0.8148994506168707,45,0.7455942149487267,11
9368,0.7726480309670501,31,0.7312129697759924,15
9369,0.8910429394496369,45,0.7947458422313771,16
9370,0.8944845115126888,34,0.8070596435155677,14
9371,0.8834782883469254,44,0.8185339363699813,9
9372,0.9083735450268856,33,0.8028594579453714,10
9373,0.8540413939069214,35,0.7693876087661105,9
9374,0.8384815186669649,32,0.7569499334311423,14
9375,0.8661975814589074,32,0.7930849391908756,9
9376,0.8481890271698511,34,0.7663219058166545,14
9377,0.8832494424694524,34,0.8030025088133466,15
9379,0.8836425750524456,34,0.7825822031093549,11
9380,0.8363534910354862,43,0.7600855628221495,10
9381,0.8772532421010344,33,0.7989227895452877,11
9382,0.86817772989099,47,0.7935744438706205,10
9385,0.8519714887334044,33,0.7826970355167548,13
9386,0.8382177962038656,33,0.7452200038348562,11
9387,0.8792410436233287,33,0.7936607512531697,10
9388,0.879857236612164,33,0.8067563042112065,14
9389,0.8771604938713939,33,0.755342840718201,20
9390,0.8515538467882013,34,0.7756338166690293,11
9391,0.8999126314389192,33,0.802532533401013,10
9392,0.856175354473659,33,0.7752884958796835,10
9393,0.839235021334322,32,0.7555092815256867,10
9394,0.8789361352424938,32,0.8038315280635345,12
9395,0.8322126104085995,33,0.7743728622373915,10
9396,0.8618653193424897,34,0.7639779540248477,10
9397,0.841070972388138,32,0.7519948787599577,19
9398,0.8819269788923595,55,0.8075552105563926,11
9399,0.877603830323877,41,0.8083327789370669,15
9400,0.8593515762032973,47,0.7685723313313971,10
9402,0.8598717143250822,33,0.7846418661652943,15
9403,0.7886580066105521,33,0.7354685772364855,12
9404,0.8717332089924904,33,0.7864532245592184,10
9405,0.8567380639038451,32,0.7572776789784257,12
9406,0.8086422707025225,32,0.7471293745602106,10
9407,0.8838022250070259,46,0.7936667630008684,13
9408,0.8488404493764691,33,0.7566811131951935,10
9409,0.8372672229184729,32,0.7716886487743715,14
9412,0.9097231100585563,74,0.8084881670021768,20
9414,0.8670673912809272,33,0.7762573318519456,9
9415,0.8699457548222004,58,0.7885665337961663,24
9416,0.893807200497444,33,0.8026196098391918,11
9417,0.8174856100230737,33,0.7448049754992047,12
9419,0.8846835133335392,33,0.8013952925350883,18
9420,0.8489619040166984,33,0.7786239998077547,17
9421,0.8736787060982715,33,0.7888939536253874,11
9422,0.8247467318895544,33,0.7803815586954868,10
9423,0.874082000610439,41,0.7813113477024022,15
9424,0.8749436623431464,41,0.7623479876140774,10
9425,0.8178853031263544,42,0.7427444727030257,14
9426,0.8843900026789422,60,0.8054399980077793,19
9427,0.8207869631970799,32,0.7647143501344069,11
9428,0.8337551765390093,35,0.7794406535369166,14
9430,0.8680814176347001,34,0.7968988553234553,12
9431,0.8701316961008865,34,0.7812606350309621,10
9432,0.8464657925377145,34,0.7644318196882974,15
9433,0.8774566739163091,33,0.7910866922875244,15
9434,0.8563848881433158,33,0.7781444064241426,15
9435,0.866627299071421,32,0.7517364337685384,12
9437,0.8715612091198643,34,0.7740048045044406,10
9438,0.8903905657953297,32,0.8267343275945309,9
9439,0.8872658664980989,33,0.7961000329027605,11
9440,0.8470145775847184,64,0.7555830701881343,17
9441,0.8033359086528724,34,0.7391703351526833,9
9443,0.8611931652748259,32,0.778639773526686,12
9445,0.9067316919355616,33,0.7939917580634828,15
9446,0.8493983106736589,54,0.7596393424927885,13
9448,0.8790746440814017,43,0.8000780186660568,16
9449,0.8961822143969929,38,0.8012032451147362,11
9450,0.8559465489785302,33,0.7533082042301652,13
9451,0.8524616750906268,30,0.7682861281362909,10
9452,0.8558830465414837,33,0.78141506705184,11
9453,0.8692955949525595,34,0.7893553594138465,18
9454,0.83143159206846,31,0.7578245010283253,12
9455,0.856460107058233,39,0.7852242207304769,13
9456,0.8936245325294615,37,0.8121433013016306,11
9457,0.8831821282577657,37,0.7752453299171356,11
9460,0.8570789488117248,33,0.782525936300035,9
9461,0.9026417521918728,33,0.812838603631014,10
9462,0.8349504192915811,44,0.7741541946456287,15
9463,0.8876008959038246,34,0.8051955956013566,13
9464,0.8731128071499565,33,0.7983446547271228,16
9465,0.8609543608984542,36,0.7798296231636086,15
9466,0.8799278120673611,33,0.7784235740925937,13
9468,0.865708116029877,33,0.7829767048692466,10
9469,0.8715942046843557,34,0.8088647430133269,10
9470,0.8573433360345013,32,0.7742334698927393,13
9472,0.8503429399719562,34,0.784760290894165,10
9473,0.8294565129836776,33,0.7728265646257464,11
9474,0.8752478200291467,36,0.7622816737951006,15
9475,0.8705257206418522,33,0.7841136185138844,11
9476,0.8715869605794504,34,0.8047414022070922,13
9477,0.8613647594048921,33,0.7415505642793628,12
9478,0.900698588682617,33,0.8228757828859423,11
9479,0.7976886279553466,33,0.7134262197193053,29
9480,0.8431842953255083,34,0.7628951871743942,18
9481,0.8400601787140702,34,0.7649445052344463,9
9483,0.8596450133563512,32,0.7618521924500747,11
9484,0.8866504813451399,33,0.7909264906525835,10
9485,0.7907844509165958,34,0.7262805551906525,10
9486,0.8482081339939249,36,0.7979411827004087,16
9487,0.8479375285120578,33,0.7712920233660067,12
9488,0.8555980175526967,34,0.7758822696672024,11
9490,0.8460949425579918,32,0.7412601632790508,10
9492,0.8487223564525853,55,0.7518128207402518,20
9493,0.8719754581464783,34,0.7911814052644733,24
9495,0.8077792383158857,33,0.7293902738783935,14
9496,0.8399399277785825,34,0.7623640132625982,11
9497,0.8728077086322893,67,0.7926444473313307,14
9499,0.7957718354219843,40,0.7545541373130937,10
9500,0.8481643044925546,33,0.7557220539421571,15
9501,0.8105289823236328,33,0.7494232321886176,12
9502,0.831492034013762,32,0.748609832392195,10
9503,0.8725067883836981,32,0.7985973443316607,12
9504,0.8730491255223527,34,0.7986624121873112,12
9505,0.8488384329270519,32,0.7348646058276546,11
9506,0.8210070161515485,41,0.7540807752808841,10
9507,0.8708739632503393,34,0.7926362454567082,10
9508,0.8596072309063703,34,0.7657862862906275,9
9509,0.8461256643965734,33,0.7726373610819779,16
9510,0.8100997099320303,54,0.7467981921809868,15
9511,0.8592097995136592,33,0.7871079791436123,15
9512,0.7929732466985475,33,0.7323412971461529,11
9513,0.8758629932815107,33,0.8018642862823846,37
9515,0.8753291287179193,32,0.780414175295151,10
9516,0.8460604428929164,33,0.7789652255843149,23
9517,0.8740887093339975,35,0.7675164111450633,12
9518,0.8985118336127591,41,0.7984043494084351,9
9519,0.8877894355517684,33,0.8073374677412066,10
9521,0.8984840153854491,34,0.807597675256874,10
9522,0.8208253544895979,34,0.7392332925678469,11
9523,0.8238070580486485,33,0.7432052786008716,15
9524,0.8783804264540227,33,0.7868911148104023,17
9525,0.7843327021366722,33,0.7302431834671024,10
9526,0.8919862728022319,45,0.788124370099416,13
9527,0.8741624698241452,34,0.8194120090053564,16
9528,0.8287242132069438,34,0.7543018109297106,10
9529,0.8771218933380867,39,0.7966450265934205,10
9530,0.844253283842682,34,0.7706760027367676,10
9531,0.8319176585917829,32,0.7148554187441221,11
9532,0.8330416455013399,34,0.7590709817380532,10
9533,0.8982275131106384,33,0.7840557709559945,13
9534,0.9068658448368077,40,0.8167824475046106,12
9535,0.8432940793591353,33,0.7784931114567097,17
9536,0.8711010525549392,33,0.7911247791844122,10
9537,0.8886484501774421,33,0.7946787500632806,15
9538,0.8858945216430368,33,0.7775561998253129,13
9541,0.8532491460156002,33,0.7777010543788274,11
9542,0.8379460263826297,44,0.7541076963047066,12
9543,0.8417434305596903,34,0.7625298017740143,11
9544,0.8537504654799786,33,0.7578314543993896,16
9545,0.8948741939086242,75,0.8174312170367313,16
9546,0.8365207323287622,33,0.749076709108878,14
9547,0.8212515958629953,34,0.7492828458260994,10
9548,0.8417309587040727,34,0.7570138838806283,20
9549,0.8422471189385412,45,0.7537706914081383,20
9550,0.8617520918146659,41,0.7861909562613834,9
9551,0.8879801447818088,33,0.8035374183509969,15
9552,0.8537977829195741,42,0.7530824781032863,11
9553,0.8752310172436275,34,0.7813997443911018,11
9554,0.8635266429366392,65,0.7750620879945986,22
9555,0.8857922087550361,34,0.8033200256687515,10
9556,0.7988260498209983,49,0.7365751507049714,12
9557,0.9032425138239868,34,0.7906981612592676,9
9558,0.8302407867051966,33,0.7662350676973944,11
9559,0.8851866037459033,33,0.7989763418737115,13
9560,0.8290617180225273,32,0.7218509785690013,12
9561,0.8889452650791062,33,0.788158876180574,12
9562,0.8829058924347337,32,0.7816386832408025,10
9564,0.8470014531218979,33,0.7632018441892748,15
9565,0.9008325822862726,39,0.797912880539875,10
9566,0.9111415768958327,33,0.8259863789996307,16
9567,0.8903951688723963,32,0.8074426624680549,10
9568,0.8407253888938132,37,0.7460963251325534,10
9571,0.878410175660817,49,0.766957460486533,10
9572,0.8294374914845529,36,0.7559133754225311,20
9573,0.8749143750385496,32,0.7995146047199901,15
9574,0.8725914184803065,34,0.8054619247452903,10
9575,0.8702992693355417,33,0.7951609925818655,12
9576,0.8562311743505465,32,0.7764755881154337,15
9577,0.8577802883271899,33,0.7784735228196002,9
9582,0.870514701186351,33,0.7896681944552331,10
9583,0.8626262980992194,77,0.7689063484537912,32
9584,0.8478224601088835,32,0.7845899152407633,10
9585,0.8751904346358065,34,0.7866460980746932,12
9586,0.8671044983197652,33,0.770994531605617,18
9587,0.8435407475317624,33,0.7668023949220246,10
9588,0.8827647080942158,30,0.8025889200120706,10
9589,0.9096477280295286,36,0.8302153732462016,15
9590,0.8431343726552372,33,0.7677896600596232,14
9591,0.8915373415223531,33,0.7874151272259865,14
9592,0.8651369606697008,34,0.7861859538831129,32
9593,0.8000202461742378,34,0.7517675073489971,12
9595,0.8919710520840066,34,0.8025400453332373,11
9596,0.8828370506958092,34,0.7878140326867222,12
9598,0.8245417190473671,34,0.7601011728907274,11
9599,0.8638762583258771,34,0.7741460798838966,10
9600,0.8383756511698633,33,0.7457172101976326,10
9601,0.8751799254811542,34,0.7916680828003848,10
9602,0.8456403295013328,32,0.7535443829258057,13
9604,0.8726867553881457,34,0.7699191583493378,10
9605,0.8333821259394667,84,0.7462327789548195,32
9606,0.8176671012178856,33,0.7569076081732813,15
9607,0.8461155575050889,32,0.7735576384591539,16
9608,0.8547539077301134,34,0.7590801053524747,11
9609,0.8768003743400938,33,0.7752731190395119,16
9610,0.8217192222644425,33,0.7605152440515042,10
9611,0.8859897963369475,49,0.7942324010478089,15
9612,0.831958627251089,32,0.7431412221830989,16
9613,0.8642322090220567,33,0.7682682837949093,12
9614,0.8343257318788373,34,0.7734025250087841,9
9615,0.864799141561919,33,0.7896197434013701,12
9618,0.8824174515904208,33,0.7833974615794399,12
9619,0.8311454900879611,34,0.7722203839253715,12
9620,0.8435783477009476,35,0.753875630222691,15
9621,0.8230943359929692,40,0.7512269217471045,10
